,Unnamed: 0,path,x,y,w,h,image_id
4195,4195,HAM10000_images_part_1/ISIC_0026611.jpg,172,82,289,326,ISIC_0026611
4196,4196,HAM10000_images_part_1/ISIC_0029244.jpg,119,86,230,289,ISIC_0029244
4197,4197,HAM10000_images_part_1/ISIC_0026177.jpg,205,0,151,154,ISIC_0026177
4198,4198,HAM10000_images_part_1/ISIC_0027269.jpg,100,0,343,443,ISIC_0027269
4199,4199,HAM10000_images_part_1/ISIC_0024760.jpg,228,94,238,178,ISIC_0024760
4200,4200,HAM10000_images_part_1/ISIC_0027241.jpg,78,0,321,419,ISIC_0027241
4201,4201,HAM10000_images_part_1/ISIC_0028172.jpg,159,83,376,254,ISIC_0028172
4202,4202,HAM10000_images_part_1/ISIC_0024748.jpg,153,55,272,309,ISIC_0024748
4203,4203,HAM10000_images_part_1/ISIC_0024990.jpg,127,62,420,397,ISIC_0024990
4204,4204,HAM10000_images_part_1/ISIC_0025456.jpg,187,129,238,223,ISIC_0025456
4205,4205,HAM10000_images_part_1/ISIC_0025330.jpg,0,0,100,100,ISIC_0025330
4206,4206,HAM10000_images_part_1/ISIC_0027527.jpg,77,76,518,315,ISIC_0027527
4207,4207,HAM10000_images_part_1/ISIC_0028614.jpg,0,0,100,100,ISIC_0028614
4208,4208,HAM10000_images_part_1/ISIC_0026639.jpg,70,0,405,381,ISIC_0026639
4209,4209,HAM10000_images_part_1/ISIC_0027533.jpg,167,95,272,248,ISIC_0027533
4210,4210,HAM10000_images_part_1/ISIC_0028600.jpg,264,54,265,304,ISIC_0028600
4211,4211,HAM10000_images_part_1/ISIC_0025324.jpg,125,17,391,394,ISIC_0025324
4212,4212,HAM10000_images_part_1/ISIC_0024984.jpg,177,139,210,210,ISIC_0024984
4213,4213,HAM10000_images_part_1/ISIC_0025442.jpg,105,135,343,210,ISIC_0025442
4214,4214,HAM10000_images_part_1/ISIC_0029278.jpg,295,129,176,205,ISIC_0029278
4215,4215,HAM10000_images_part_1/ISIC_0027255.jpg,222,98,245,232,ISIC_0027255
4216,4216,HAM10000_images_part_1/ISIC_0028166.jpg,452,166,104,104,ISIC_0028166
4217,4217,HAM10000_images_part_1/ISIC_0025325.jpg,70,0,546,449,ISIC_0025325
4218,4218,HAM10000_images_part_1/ISIC_0028601.jpg,17,46,599,356,ISIC_0028601
4219,4219,HAM10000_images_part_1/ISIC_0027532.jpg,0,0,100,100,ISIC_0027532
4220,4220,HAM10000_images_part_1/ISIC_0028167.jpg,163,91,248,270,ISIC_0028167
4221,4221,HAM10000_images_part_1/ISIC_0027254.jpg,386,53,131,146,ISIC_0027254
4222,4222,HAM10000_images_part_1/ISIC_0029279.jpg,0,39,530,307,ISIC_0029279
4223,4223,HAM10000_images_part_1/ISIC_0025443.jpg,81,67,394,324,ISIC_0025443
4224,4224,HAM10000_images_part_1/ISIC_0024985.jpg,79,15,278,344,ISIC_0024985
4225,4225,HAM10000_images_part_1/ISIC_0025457.jpg,98,106,302,300,ISIC_0025457
4226,4226,HAM10000_images_part_1/ISIC_0024991.jpg,62,10,356,388,ISIC_0024991
4227,4227,HAM10000_images_part_1/ISIC_0024749.jpg,192,30,261,329,ISIC_0024749
4228,4228,HAM10000_images_part_1/ISIC_0028173.jpg,231,105,253,284,ISIC_0028173
4229,4229,HAM10000_images_part_1/ISIC_0027240.jpg,227,163,142,129,ISIC_0027240
4230,4230,HAM10000_images_part_1/ISIC_0026638.jpg,303,261,132,119,ISIC_0026638
4231,4231,HAM10000_images_part_1/ISIC_0028615.jpg,193,200,164,165,ISIC_0028615
4232,4232,HAM10000_images_part_1/ISIC_0027526.jpg,324,113,261,213,ISIC_0027526
4233,4233,HAM10000_images_part_1/ISIC_0025331.jpg,457,28,176,145,ISIC_0025331
4234,4234,HAM10000_images_part_1/ISIC_0026610.jpg,185,126,284,291,ISIC_0026610
4235,4235,HAM10000_images_part_1/ISIC_0025319.jpg,0,0,100,100,ISIC_0025319
4236,4236,HAM10000_images_part_1/ISIC_0024761.jpg,0,0,145,141,ISIC_0024761
4237,4237,HAM10000_images_part_1/ISIC_0027268.jpg,231,182,258,201,ISIC_0027268
4238,4238,HAM10000_images_part_1/ISIC_0026176.jpg,93,0,425,449,ISIC_0026176
4239,4239,HAM10000_images_part_1/ISIC_0029245.jpg,261,0,387,449,ISIC_0029245
4240,4240,HAM10000_images_part_1/ISIC_0026162.jpg,111,71,245,199,ISIC_0026162
4241,4241,HAM10000_images_part_1/ISIC_0029251.jpg,87,1,208,174,ISIC_0029251
4242,4242,HAM10000_images_part_1/ISIC_0024775.jpg,77,0,285,272,ISIC_0024775
4243,4243,HAM10000_images_part_1/ISIC_0026604.jpg,271,178,145,180,ISIC_0026604
4244,4244,HAM10000_images_part_1/ISIC_0028629.jpg,107,42,258,269,ISIC_0028629
4245,4245,HAM10000_images_part_1/ISIC_0026837.jpg,364,3,125,107,ISIC_0026837
4246,4246,HAM10000_images_part_1/ISIC_0025480.jpg,147,75,328,345,ISIC_0025480
4247,4247,HAM10000_images_part_1/ISIC_0024946.jpg,303,134,117,119,ISIC_0024946
4248,4248,HAM10000_images_part_1/ISIC_0026189.jpg,0,0,446,449,ISIC_0026189
4249,4249,HAM10000_images_part_1/ISIC_0027297.jpg,120,95,262,203,ISIC_0027297
4250,4250,HAM10000_images_part_1/ISIC_0027283.jpg,45,99,372,350,ISIC_0027283
4251,4251,HAM10000_images_part_1/ISIC_0025494.jpg,0,0,599,288,ISIC_0025494
4252,4252,HAM10000_images_part_1/ISIC_0024952.jpg,88,17,387,370,ISIC_0024952
4253,4253,HAM10000_images_part_1/ISIC_0026823.jpg,70,199,202,199,ISIC_0026823
4254,4254,HAM10000_images_part_1/ISIC_0028826.jpg,188,144,129,137,ISIC_0028826
4255,4255,HAM10000_images_part_1/ISIC_0029286.jpg,125,39,343,333,ISIC_0029286
4256,4256,HAM10000_images_part_1/ISIC_0028198.jpg,143,51,347,374,ISIC_0028198
4257,4257,HAM10000_images_part_1/ISIC_0029292.jpg,156,120,237,245,ISIC_0029292
4258,4258,HAM10000_images_part_1/ISIC_0028832.jpg,0,0,273,428,ISIC_0028832
4259,4259,HAM10000_images_part_1/ISIC_0025899.jpg,237,120,251,227,ISIC_0025899
4260,4260,HAM10000_images_part_1/ISIC_0025641.jpg,143,114,246,221,ISIC_0025641
4261,4261,HAM10000_images_part_1/ISIC_0026348.jpg,166,44,324,362,ISIC_0026348
4262,4262,HAM10000_images_part_1/ISIC_0027056.jpg,79,48,384,358,ISIC_0027056
4263,4263,HAM10000_images_part_1/ISIC_0028365.jpg,369,224,120,121,ISIC_0028365
4264,4264,HAM10000_images_part_1/ISIC_0027730.jpg,36,80,454,339,ISIC_0027730
4265,4265,HAM10000_images_part_1/ISIC_0028403.jpg,148,20,259,297,ISIC_0028403
4266,4266,HAM10000_images_part_1/ISIC_0025127.jpg,63,110,409,287,ISIC_0025127
4267,4267,HAM10000_images_part_1/ISIC_0025133.jpg,100,0,493,449,ISIC_0025133
4268,4268,HAM10000_images_part_1/ISIC_0027724.jpg,156,67,344,362,ISIC_0027724
4269,4269,HAM10000_images_part_1/ISIC_0028417.jpg,193,51,259,303,ISIC_0028417
4270,4270,HAM10000_images_part_1/ISIC_0027042.jpg,2,13,599,418,ISIC_0027042
4271,4271,HAM10000_images_part_1/ISIC_0028371.jpg,163,93,251,258,ISIC_0028371
4272,4272,HAM10000_images_part_1/ISIC_0025655.jpg,159,98,321,272,ISIC_0025655
4273,4273,HAM10000_images_part_1/ISIC_0029047.jpg,184,31,357,422,ISIC_0029047
4274,4274,HAM10000_images_part_1/ISIC_0026374.jpg,73,66,425,389,ISIC_0026374
4275,4275,HAM10000_images_part_1/ISIC_0028359.jpg,130,61,499,359,ISIC_0028359
4276,4276,HAM10000_images_part_1/ISIC_0024563.jpg,86,17,419,389,ISIC_0024563
4277,4277,HAM10000_images_part_1/ISIC_0026412.jpg,4,0,501,449,ISIC_0026412
4278,4278,HAM10000_images_part_1/ISIC_0027718.jpg,232,188,137,141,ISIC_0027718
4279,4279,HAM10000_images_part_1/ISIC_0026406.jpg,225,77,302,348,ISIC_0026406
4280,4280,HAM10000_images_part_1/ISIC_0024577.jpg,147,79,293,281,ISIC_0024577
4281,4281,HAM10000_images_part_1/ISIC_0025669.jpg,0,230,489,270,ISIC_0025669
4282,4282,HAM10000_images_part_1/ISIC_0029053.jpg,69,323,151,144,ISIC_0029053
4283,4283,HAM10000_images_part_1/ISIC_0026360.jpg,151,88,305,272,ISIC_0026360
4284,4284,HAM10000_images_part_1/ISIC_0027095.jpg,212,84,295,391,ISIC_0027095
4285,4285,HAM10000_images_part_1/ISIC_0025682.jpg,96,44,337,366,ISIC_0025682
4286,4286,HAM10000_images_part_1/ISIC_0025696.jpg,232,0,287,316,ISIC_0025696
4287,4287,HAM10000_images_part_1/ISIC_0024588.jpg,167,272,312,228,ISIC_0024588
4288,4288,HAM10000_images_part_1/ISIC_0027081.jpg,277,13,234,323,ISIC_0027081
4289,4289,HAM10000_images_part_1/ISIC_0025866.jpg,182,146,238,200,ISIC_0025866
4290,4290,HAM10000_images_part_1/ISIC_0029084.jpg,154,102,178,168,ISIC_0029084
4291,4291,HAM10000_images_part_1/ISIC_0027917.jpg,71,67,480,350,ISIC_0027917
4292,4292,HAM10000_images_part_1/ISIC_0027903.jpg,94,11,326,375,ISIC_0027903
4293,4293,HAM10000_images_part_1/ISIC_0029090.jpg,0,144,317,356,ISIC_0029090
4294,4294,HAM10000_images_part_1/ISIC_0025872.jpg,68,16,421,449,ISIC_0025872
4295,4295,HAM10000_images_part_1/ISIC_0025735.jpg,201,117,212,213,ISIC_0025735
4296,4296,HAM10000_images_part_1/ISIC_0027122.jpg,162,97,309,354,ISIC_0027122
4297,4297,HAM10000_images_part_1/ISIC_0028211.jpg,55,0,524,414,ISIC_0028211
4298,4298,HAM10000_images_part_1/ISIC_0027644.jpg,174,115,209,205,ISIC_0027644
4299,4299,HAM10000_images_part_1/ISIC_0028577.jpg,305,184,137,138,ISIC_0028577
4300,4300,HAM10000_images_part_1/ISIC_0025053.jpg,128,43,421,449,ISIC_0025053
4301,4301,HAM10000_images_part_1/ISIC_0024359.jpg,448,188,139,181,ISIC_0024359
4302,4302,HAM10000_images_part_1/ISIC_0025047.jpg,19,0,492,449,ISIC_0025047
4303,4303,HAM10000_images_part_1/ISIC_0027888.jpg,307,62,203,227,ISIC_0027888
4304,4304,HAM10000_images_part_1/ISIC_0027650.jpg,214,0,340,361,ISIC_0027650
4305,4305,HAM10000_images_part_1/ISIC_0028563.jpg,220,0,334,244,ISIC_0028563
4306,4306,HAM10000_images_part_1/ISIC_0027136.jpg,118,72,349,293,ISIC_0027136
4307,4307,HAM10000_images_part_1/ISIC_0028205.jpg,172,124,231,241,ISIC_0028205
4308,4308,HAM10000_images_part_1/ISIC_0026228.jpg,164,23,289,341,ISIC_0026228
4309,4309,HAM10000_images_part_1/ISIC_0025721.jpg,160,9,320,430,ISIC_0025721
4310,4310,HAM10000_images_part_1/ISIC_0029133.jpg,240,140,301,236,ISIC_0029133
4311,4311,HAM10000_images_part_1/ISIC_0026200.jpg,307,201,133,146,ISIC_0026200
4312,4312,HAM10000_images_part_1/ISIC_0025709.jpg,0,61,308,228,ISIC_0025709
4313,4313,HAM10000_images_part_1/ISIC_0024417.jpg,156,118,304,316,ISIC_0024417
4314,4314,HAM10000_images_part_1/ISIC_0024371.jpg,117,28,354,322,ISIC_0024371
4315,4315,HAM10000_images_part_1/ISIC_0026566.jpg,177,93,356,344,ISIC_0026566
4316,4316,HAM10000_images_part_1/ISIC_0027678.jpg,0,89,183,204,ISIC_0027678
4317,4317,HAM10000_images_part_1/ISIC_0026572.jpg,86,82,408,284,ISIC_0026572
4318,4318,HAM10000_images_part_1/ISIC_0024365.jpg,0,0,599,449,ISIC_0024365
4319,4319,HAM10000_images_part_1/ISIC_0024403.jpg,0,0,297,433,ISIC_0024403
4320,4320,HAM10000_images_part_1/ISIC_0028239.jpg,19,0,311,205,ISIC_0028239
4321,4321,HAM10000_images_part_1/ISIC_0029127.jpg,185,102,226,249,ISIC_0029127
4322,4322,HAM10000_images_part_1/ISIC_0026214.jpg,14,0,532,447,ISIC_0026214
4323,4323,HAM10000_images_part_1/ISIC_0025090.jpg,28,0,530,449,ISIC_0025090
4324,4324,HAM10000_images_part_1/ISIC_0027687.jpg,449,338,201,162,ISIC_0027687
4325,4325,HAM10000_images_part_1/ISIC_0026599.jpg,222,145,210,187,ISIC_0026599
4326,4326,HAM10000_images_part_1/ISIC_0027693.jpg,58,12,440,419,ISIC_0027693
4327,4327,HAM10000_images_part_1/ISIC_0025084.jpg,133,120,192,186,ISIC_0025084
4328,4328,HAM10000_images_part_1/ISIC_0025912.jpg,93,116,398,380,ISIC_0025912
4329,4329,HAM10000_images_part_1/ISIC_0028588.jpg,397,230,188,254,ISIC_0028588
4330,4330,HAM10000_images_part_1/ISIC_0027863.jpg,200,34,334,293,ISIC_0027863
4331,4331,HAM10000_images_part_1/ISIC_0027877.jpg,34,24,523,421,ISIC_0027877
4332,4332,HAM10000_images_part_1/ISIC_0025906.jpg,144,82,265,260,ISIC_0025906
4333,4333,HAM10000_images_part_1/ISIC_0025251.jpg,131,0,284,417,ISIC_0025251
4334,4334,HAM10000_images_part_1/ISIC_0028775.jpg,58,26,485,382,ISIC_0028775
4335,4335,HAM10000_images_part_1/ISIC_0027446.jpg,121,0,433,449,ISIC_0027446
4336,4336,HAM10000_images_part_1/ISIC_0026980.jpg,241,140,259,255,ISIC_0026980
4337,4337,HAM10000_images_part_1/ISIC_0026758.jpg,52,0,419,371,ISIC_0026758
4338,4338,HAM10000_images_part_1/ISIC_0028013.jpg,132,59,301,394,ISIC_0028013
4339,4339,HAM10000_images_part_1/ISIC_0027320.jpg,85,121,442,289,ISIC_0027320
4340,4340,HAM10000_images_part_1/ISIC_0024629.jpg,285,70,273,231,ISIC_0024629
4341,4341,HAM10000_images_part_1/ISIC_0025537.jpg,136,99,344,286,ISIC_0025537
4342,4342,HAM10000_images_part_1/ISIC_0025523.jpg,236,19,206,213,ISIC_0025523
4343,4343,HAM10000_images_part_1/ISIC_0028007.jpg,262,40,304,395,ISIC_0028007
4344,4344,HAM10000_images_part_1/ISIC_0027334.jpg,313,67,131,122,ISIC_0027334
4345,4345,HAM10000_images_part_1/ISIC_0028761.jpg,211,92,245,252,ISIC_0028761
4346,4346,HAM10000_images_part_1/ISIC_0027452.jpg,80,76,216,215,ISIC_0027452
4347,4347,HAM10000_images_part_1/ISIC_0026994.jpg,230,0,347,416,ISIC_0026994
4348,4348,HAM10000_images_part_1/ISIC_0025245.jpg,79,13,450,430,ISIC_0025245
4349,4349,HAM10000_images_part_1/ISIC_0028749.jpg,54,169,122,117,ISIC_0028749
4350,4350,HAM10000_images_part_1/ISIC_0028991.jpg,154,69,353,405,ISIC_0028991
4351,4351,HAM10000_images_part_1/ISIC_0026764.jpg,63,76,516,416,ISIC_0026764
4352,4352,HAM10000_images_part_1/ISIC_0024615.jpg,195,135,180,181,ISIC_0024615
4353,4353,HAM10000_images_part_1/ISIC_0026002.jpg,145,88,315,259,ISIC_0026002
4354,4354,HAM10000_images_part_1/ISIC_0026016.jpg,233,85,203,240,ISIC_0026016
4355,4355,HAM10000_images_part_1/ISIC_0027308.jpg,83,0,455,449,ISIC_0027308
4356,4356,HAM10000_images_part_1/ISIC_0024601.jpg,61,11,382,255,ISIC_0024601
4357,4357,HAM10000_images_part_1/ISIC_0025279.jpg,199,178,163,166,ISIC_0025279
4358,4358,HAM10000_images_part_1/ISIC_0028985.jpg,153,62,350,279,ISIC_0028985
4359,4359,HAM10000_images_part_1/ISIC_0026770.jpg,9,9,525,449,ISIC_0026770
4360,4360,HAM10000_images_part_1/ISIC_0027485.jpg,340,130,198,217,ISIC_0027485
4361,4361,HAM10000_images_part_1/ISIC_0026943.jpg,170,7,251,211,ISIC_0026943
4362,4362,HAM10000_images_part_1/ISIC_0025292.jpg,136,88,248,182,ISIC_0025292
4363,4363,HAM10000_images_part_1/ISIC_0024832.jpg,165,106,252,231,ISIC_0024832
4364,4364,HAM10000_images_part_1/ISIC_0024826.jpg,76,87,334,334,ISIC_0024826
4365,4365,HAM10000_images_part_1/ISIC_0025286.jpg,137,70,312,296,ISIC_0025286
4366,4366,HAM10000_images_part_1/ISIC_0027491.jpg,180,182,179,234,ISIC_0027491
4367,4367,HAM10000_images_part_1/ISIC_0026957.jpg,510,316,133,134,ISIC_0026957
4368,4368,HAM10000_images_part_1/ISIC_0028952.jpg,0,0,599,399,ISIC_0028952
4369,4369,HAM10000_images_part_1/ISIC_0028946.jpg,143,33,235,295,ISIC_0028946
4370,4370,HAM10000_images_part_1/ISIC_0027495.jpg,105,55,374,311,ISIC_0027495
4371,4371,HAM10000_images_part_1/ISIC_0026953.jpg,99,79,408,284,ISIC_0026953
4372,4372,HAM10000_images_part_1/ISIC_0025282.jpg,125,108,226,225,ISIC_0025282
4373,4373,HAM10000_images_part_1/ISIC_0024822.jpg,66,38,218,314,ISIC_0024822
4374,4374,HAM10000_images_part_1/ISIC_0024836.jpg,207,115,179,173,ISIC_0024836
4375,4375,HAM10000_images_part_1/ISIC_0025296.jpg,0,0,100,100,ISIC_0025296
4376,4376,HAM10000_images_part_1/ISIC_0027481.jpg,146,66,276,231,ISIC_0027481
4377,4377,HAM10000_images_part_1/ISIC_0026947.jpg,168,55,263,275,ISIC_0026947
4378,4378,HAM10000_images_part_1/ISIC_0028942.jpg,78,96,358,359,ISIC_0028942
4379,4379,HAM10000_images_part_1/ISIC_0028956.jpg,196,74,215,238,ISIC_0028956
4380,4380,HAM10000_images_part_1/ISIC_0025241.jpg,199,221,139,128,ISIC_0025241
4381,4381,HAM10000_images_part_1/ISIC_0026748.jpg,109,53,219,232,ISIC_0026748
4382,4382,HAM10000_images_part_1/ISIC_0027456.jpg,35,0,446,449,ISIC_0027456
4383,4383,HAM10000_images_part_1/ISIC_0028765.jpg,189,176,123,127,ISIC_0028765
4384,4384,HAM10000_images_part_1/ISIC_0026990.jpg,112,66,315,348,ISIC_0026990
4385,4385,HAM10000_images_part_1/ISIC_0027330.jpg,90,117,546,366,ISIC_0027330
4386,4386,HAM10000_images_part_1/ISIC_0028003.jpg,68,0,441,445,ISIC_0028003
4387,4387,HAM10000_images_part_1/ISIC_0025527.jpg,6,7,515,438,ISIC_0025527
4388,4388,HAM10000_images_part_1/ISIC_0024639.jpg,509,353,141,147,ISIC_0024639
4389,4389,HAM10000_images_part_1/ISIC_0025533.jpg,170,109,249,249,ISIC_0025533
4390,4390,HAM10000_images_part_1/ISIC_0027324.jpg,113,92,151,136,ISIC_0027324
4391,4391,HAM10000_images_part_1/ISIC_0028017.jpg,134,75,285,311,ISIC_0028017
4392,4392,HAM10000_images_part_1/ISIC_0027442.jpg,0,208,599,290,ISIC_0027442
4393,4393,HAM10000_images_part_1/ISIC_0028771.jpg,135,119,366,305,ISIC_0028771
4394,4394,HAM10000_images_part_1/ISIC_0026984.jpg,324,48,229,243,ISIC_0026984
4395,4395,HAM10000_images_part_1/ISIC_0025255.jpg,153,2,373,318,ISIC_0025255
4396,4396,HAM10000_images_part_1/ISIC_0028981.jpg,398,227,250,271,ISIC_0028981
4397,4397,HAM10000_images_part_1/ISIC_0026774.jpg,110,108,298,240,ISIC_0026774
4398,4398,HAM10000_images_part_1/ISIC_0028759.jpg,130,36,312,359,ISIC_0028759
4399,4399,HAM10000_images_part_1/ISIC_0024605.jpg,142,13,282,313,ISIC_0024605
4400,4400,HAM10000_images_part_1/ISIC_0026012.jpg,209,131,178,180,ISIC_0026012
4401,4401,HAM10000_images_part_1/ISIC_0027318.jpg,141,46,256,315,ISIC_0027318
4402,4402,HAM10000_images_part_1/ISIC_0026006.jpg,213,147,151,151,ISIC_0026006
4403,4403,HAM10000_images_part_1/ISIC_0024611.jpg,160,254,122,122,ISIC_0024611
4404,4404,HAM10000_images_part_1/ISIC_0025269.jpg,0,0,599,449,ISIC_0025269
4405,4405,HAM10000_images_part_1/ISIC_0028995.jpg,262,64,250,307,ISIC_0028995
4406,4406,HAM10000_images_part_1/ISIC_0026760.jpg,158,161,219,224,ISIC_0026760
4407,4407,HAM10000_images_part_1/ISIC_0025080.jpg,190,86,269,233,ISIC_0025080
4408,4408,HAM10000_images_part_1/ISIC_0026589.jpg,165,0,280,350,ISIC_0026589
4409,4409,HAM10000_images_part_1/ISIC_0027697.jpg,222,145,154,164,ISIC_0027697
4410,4410,HAM10000_images_part_1/ISIC_0027683.jpg,133,77,317,323,ISIC_0027683
4411,4411,HAM10000_images_part_1/ISIC_0025094.jpg,174,113,248,204,ISIC_0025094
4412,4412,HAM10000_images_part_1/ISIC_0025902.jpg,121,75,343,314,ISIC_0025902
4413,4413,HAM10000_images_part_1/ISIC_0027873.jpg,153,115,292,276,ISIC_0027873
4414,4414,HAM10000_images_part_1/ISIC_0028598.jpg,232,116,237,214,ISIC_0028598
4415,4415,HAM10000_images_part_1/ISIC_0027867.jpg,185,109,222,243,ISIC_0027867
4416,4416,HAM10000_images_part_1/ISIC_0025916.jpg,52,112,414,243,ISIC_0025916
4417,4417,HAM10000_images_part_1/ISIC_0025725.jpg,107,64,320,348,ISIC_0025725
4418,4418,HAM10000_images_part_1/ISIC_0028201.jpg,150,76,356,331,ISIC_0028201
4419,4419,HAM10000_images_part_1/ISIC_0027132.jpg,138,2,387,282,ISIC_0027132
4420,4420,HAM10000_images_part_1/ISIC_0028567.jpg,0,41,556,319,ISIC_0028567
4421,4421,HAM10000_images_part_1/ISIC_0027654.jpg,109,84,325,289,ISIC_0027654
4422,4422,HAM10000_images_part_1/ISIC_0025043.jpg,231,129,137,130,ISIC_0025043
4423,4423,HAM10000_images_part_1/ISIC_0025057.jpg,114,62,359,290,ISIC_0025057
4424,4424,HAM10000_images_part_1/ISIC_0024349.jpg,37,3,589,418,ISIC_0024349
4425,4425,HAM10000_images_part_1/ISIC_0028573.jpg,24,50,597,432,ISIC_0028573
4426,4426,HAM10000_images_part_1/ISIC_0027640.jpg,70,18,425,412,ISIC_0027640
4427,4427,HAM10000_images_part_1/ISIC_0027898.jpg,213,112,185,187,ISIC_0027898
4428,4428,HAM10000_images_part_1/ISIC_0026238.jpg,0,0,100,100,ISIC_0026238
4429,4429,HAM10000_images_part_1/ISIC_0028215.jpg,126,86,312,275,ISIC_0028215
4430,4430,HAM10000_images_part_1/ISIC_0027126.jpg,150,118,267,245,ISIC_0027126
4431,4431,HAM10000_images_part_1/ISIC_0025731.jpg,83,297,137,162,ISIC_0025731
4432,4432,HAM10000_images_part_1/ISIC_0026210.jpg,294,0,269,361,ISIC_0026210
4433,4433,HAM10000_images_part_1/ISIC_0029123.jpg,359,58,257,273,ISIC_0029123
4434,4434,HAM10000_images_part_1/ISIC_0024407.jpg,176,75,265,265,ISIC_0024407
4435,4435,HAM10000_images_part_1/ISIC_0025719.jpg,249,37,239,234,ISIC_0025719
4436,4436,HAM10000_images_part_1/ISIC_0024361.jpg,32,15,595,449,ISIC_0024361
4437,4437,HAM10000_images_part_1/ISIC_0027668.jpg,156,82,321,285,ISIC_0027668
4438,4438,HAM10000_images_part_1/ISIC_0026576.jpg,91,39,329,241,ISIC_0026576
4439,4439,HAM10000_images_part_1/ISIC_0026562.jpg,207,123,250,259,ISIC_0026562
4440,4440,HAM10000_images_part_1/ISIC_0024375.jpg,147,164,155,155,ISIC_0024375
4441,4441,HAM10000_images_part_1/ISIC_0024413.jpg,75,10,394,292,ISIC_0024413
4442,4442,HAM10000_images_part_1/ISIC_0026204.jpg,140,15,360,388,ISIC_0026204
4443,4443,HAM10000_images_part_1/ISIC_0029137.jpg,147,161,271,270,ISIC_0029137
4444,4444,HAM10000_images_part_1/ISIC_0028229.jpg,278,166,250,307,ISIC_0028229
4445,4445,HAM10000_images_part_1/ISIC_0027085.jpg,135,130,267,240,ISIC_0027085
4446,4446,HAM10000_images_part_1/ISIC_0025692.jpg,223,89,126,121,ISIC_0025692
4447,4447,HAM10000_images_part_1/ISIC_0024598.jpg,81,0,293,292,ISIC_0024598
4448,4448,HAM10000_images_part_1/ISIC_0025686.jpg,98,77,302,330,ISIC_0025686
4449,4449,HAM10000_images_part_1/ISIC_0027091.jpg,113,54,378,336,ISIC_0027091
4450,4450,HAM10000_images_part_1/ISIC_0025876.jpg,55,0,486,449,ISIC_0025876
4451,4451,HAM10000_images_part_1/ISIC_0029094.jpg,223,171,337,213,ISIC_0029094
4452,4452,HAM10000_images_part_1/ISIC_0027907.jpg,131,40,469,319,ISIC_0027907
4453,4453,HAM10000_images_part_1/ISIC_0027913.jpg,172,96,235,227,ISIC_0027913
4454,4454,HAM10000_images_part_1/ISIC_0029080.jpg,159,84,269,246,ISIC_0029080
4455,4455,HAM10000_images_part_1/ISIC_0025862.jpg,180,37,301,301,ISIC_0025862
4456,4456,HAM10000_images_part_1/ISIC_0025651.jpg,420,322,171,168,ISIC_0025651
4457,4457,HAM10000_images_part_1/ISIC_0025889.jpg,85,0,363,449,ISIC_0025889
4458,4458,HAM10000_images_part_1/ISIC_0028375.jpg,23,85,468,351,ISIC_0028375
4459,4459,HAM10000_images_part_1/ISIC_0027046.jpg,196,157,174,152,ISIC_0027046
4460,4460,HAM10000_images_part_1/ISIC_0026358.jpg,220,142,145,145,ISIC_0026358
4461,4461,HAM10000_images_part_1/ISIC_0028413.jpg,240,167,129,137,ISIC_0028413
4462,4462,HAM10000_images_part_1/ISIC_0027720.jpg,68,70,442,308,ISIC_0027720
4463,4463,HAM10000_images_part_1/ISIC_0025137.jpg,78,67,432,378,ISIC_0025137
4464,4464,HAM10000_images_part_1/ISIC_0025123.jpg,181,80,292,269,ISIC_0025123
4465,4465,HAM10000_images_part_1/ISIC_0028407.jpg,160,0,374,379,ISIC_0028407
4466,4466,HAM10000_images_part_1/ISIC_0027734.jpg,153,74,294,329,ISIC_0027734
4467,4467,HAM10000_images_part_1/ISIC_0028361.jpg,135,128,440,335,ISIC_0028361
4468,4468,HAM10000_images_part_1/ISIC_0027052.jpg,77,26,418,382,ISIC_0027052
4469,4469,HAM10000_images_part_1/ISIC_0025645.jpg,0,46,562,395,ISIC_0025645
4470,4470,HAM10000_images_part_1/ISIC_0028349.jpg,0,159,123,126,ISIC_0028349
4471,4471,HAM10000_images_part_1/ISIC_0026364.jpg,193,9,320,364,ISIC_0026364
4472,4472,HAM10000_images_part_1/ISIC_0029057.jpg,149,259,155,142,ISIC_0029057
4473,4473,HAM10000_images_part_1/ISIC_0024573.jpg,127,69,220,217,ISIC_0024573
4474,4474,HAM10000_images_part_1/ISIC_0026402.jpg,165,126,292,219,ISIC_0026402
4475,4475,HAM10000_images_part_1/ISIC_0026416.jpg,40,42,364,301,ISIC_0026416
4476,4476,HAM10000_images_part_1/ISIC_0027708.jpg,485,101,152,157,ISIC_0027708
4477,4477,HAM10000_images_part_1/ISIC_0025679.jpg,232,135,223,118,ISIC_0025679
4478,4478,HAM10000_images_part_1/ISIC_0024567.jpg,150,125,312,340,ISIC_0024567
4479,4479,HAM10000_images_part_1/ISIC_0026370.jpg,149,99,345,286,ISIC_0026370
4480,4480,HAM10000_images_part_1/ISIC_0029043.jpg,518,0,118,120,ISIC_0029043
4481,4481,HAM10000_images_part_1/ISIC_0026827.jpg,151,146,360,236,ISIC_0026827
4482,4482,HAM10000_images_part_1/ISIC_0025490.jpg,0,18,382,291,ISIC_0025490
